baseMean log2FoldChange lfcSE stat pvalue padj weight
chr3_5067790_5068877 37.2122727132694 0.8489006942559 0.241567123617002 3.51414001021848 0.000441180209348303 0.0175524196892632 3.97653780172579
chr7_753386_753992 13.0729401597809 -1.65981751568786 0.451164163575648 -3.6789657727537 0.000234181690722559 0.0175524196892632 2.11177262594611
chr11_119287867_119289099 33.046937833219 -0.982746186619587 0.280754097029859 -3.5003805715258 0.000464594363902671 0.0175633052405333 4.17901372314467
chr12_102329597_102330671 36.3719016585716 0.986691340452533 0.28081429468366 3.51367917920293 0.000441946234590168 0.0175633052405333 3.97653780172579
chr9_106855839_106857019 59.8672653767979 0.674911396365028 0.19831965884414 3.40314924046659 0.00066613883795479 0.0175695693971328 5.98549523606804
chr10_95943147_95943841 20.8709082308406 1.22241037452208 0.352085029091149 3.47191806955704 0.000516754019501219 0.0176360554225427 4.61913023642943
chr20_42478238_42478882 18.581950603995 -1.34817189646328 0.388433641227178 -3.47079076931649 0.000518928172940031 0.0176360554225427 4.64151263845805
chr3_194838815_194839467 13.5785476704005 -1.59211089928677 0.431580549955177 -3.68902375107525 0.000225116205255861 0.0176455614114778 2.00974094846241
chr9_111342130_111342800 20.7949056716845 -1.20461961717786 0.338065752573099 -3.56327018637413 0.00036626335321137 0.017665904297026 3.26375552091871
chr4_57985010_57986064 33.7017786216493 1.01630606211 0.290701363865687 3.49604848286698 0.00047220289453457 0.0177748652048766 4.17901372314467
chr11_128391842_128392872 91.4892298077649 0.611411970985302 0.180097601964727 3.39489234901112 0.000686555899524245 0.0177971727080464 6.06136244800336
chr11_133917238_133917943 53.7558552511327 0.733869237521127 0.216183654704376 3.39465644858613 0.000687147674899598 0.0177971727080464 6.06136244800336
chr9_119029217_119029674 8.64315782035023 3.01203888605687 0.715329210300749 4.21070304788827 2.54577195530721e-05 0.0177971727080464 0.224540968916224
chr12_120426229_120427849 98.8616092193129 0.535288518510119 0.157697670708997 3.3943971150842 0.00068779878112734 0.0177996135846603 6.06136244800336
chr1_1226453_1227535 25.0635443927418 -1.08798190637118 0.311429790559424 -3.49350620702286 0.000476721901547108 0.0178279858657399 4.1856268372899
chr10_107552749_107553315 18.7960554792313 1.28105277797313 0.365264671437561 3.5071904789788 0.000452864855617735 0.0178279858657399 3.97653780172579
chr5_99852729_99854061 29.1551201779443 -0.964589012171595 0.279465972794466 -3.45154367999215 0.000557389527530069 0.0178279858657399 4.89603297841886
chr19_10612566_10614169 44.911858214623 -0.829794560971136 0.237466413583978 -3.49436599663677 0.000475189092585069 0.017830557178304 4.16862106423833
chr19_3958407_3959858 25.4972538001453 -1.10401446775591 0.314930699644477 -3.50557906549671 0.000455615155065599 0.0179092467090071 3.97653780172579
chr17_80175568_80175886 15.981391159009 -1.39644314019315 0.392122579540656 -3.561241338943 0.000369105616694457 0.0179514225765854 3.21032312158849
chr4_78977446_78979366 43.5359756473213 0.819191647977641 0.234673789628034 3.49076754279244 0.00048163511275937 0.0179514225765854 4.17901372314467
chr7_5489970_5492056 38.5498687760714 -0.885496676129379 0.253615469262194 -3.49149315972493 0.000480328764622732 0.0179514225765854 4.16862106423833
chr8_74432664_74433467 19.3805433253314 1.3356772729786 0.38170210462941 3.49926619942375 0.000466540554170391 0.0179514225765854 4.05324556093947
chr9_80896005_80896545 12.8823041571742 -1.76838639723341 0.480612668177299 -3.67944191720941 0.000233744917174172 0.0179514225765854 2.03025408121129
chr14_105405879_105406617 13.6407066384125 -1.64062874479505 0.44574688232569 -3.68062864788879 0.000232659638257535 0.0179909935217384 2.00974094846241
chr15_53001751_53002852 22.3597498332085 1.22514357415123 0.35113109797409 3.48913434674372 0.000484587532931977 0.0179909935217384 4.18562683728989
chr5_176016828_176017726 28.517532587467 -1.12823347782393 0.325563959685162 -3.46547412347174 0.000529297459341369 0.0179909935217384 4.57310336377556
chr7_139366487_139367714 70.9254517831675 0.67069950812272 0.19771725144417 3.39221541480971 0.00069329910415605 0.0179909935217384 5.98549523606804
chr2_127270612_127271172 23.1120242587151 1.22308462489105 0.353293799132645 3.46194761383809 0.000536281528657753 0.0180203317231152 4.61913023642943
chr1_71761701_71763207 29.4673749344927 1.04144120389147 0.297463676889604 3.50107016352783 0.000463393825719491 0.0180746977376544 3.97653780172579
chr1_161058919_161059979 24.3917913661075 -1.14441084709534 0.328197611943749 -3.48695665491768 0.000488550531470226 0.0180785173171963 4.18162701614218
chr21_11113292_11113765 18.5721077146289 -1.25735119661655 0.359733871319437 -3.49522604586779 0.000473660421156458 0.0180785173171963 4.05324556093947
chr4_83821249_83822597 89.7648251499585 0.593314016665852 0.168930541814183 3.51217731438093 0.000444451363287098 0.0180785173171963 3.80512312704137
chr7_499994_501510 27.5460830436392 -1.07847827115299 0.308120884923641 -3.50017906582431 0.00046494572069765 0.0180785173171963 3.97653780172579
chr8_27788358_27789181 18.0593956133615 -1.36433514598918 0.3856682466151 -3.53758744196225 0.000403800454673656 0.0180785173171963 3.45232701566818
chr20_62274869_62275644 18.4928747245308 -1.36279016250403 0.390985397599965 -3.4855270065568 0.000491168640564817 0.0181248781556909 4.1856268371571
chr8_19295470_19296536 12.7515126944184 -1.74533383295873 0.478392393349559 -3.64833107135845 0.000263949367438023 0.0181623673234397 2.24310907717343
chr7_107383500_107385115 82.5089684086834 0.628351764890513 0.179016420015898 3.51002307405495 0.000448067810005499 0.0181624617815978 3.80512312704137
chr4_137848148_137848688 12.6450312078452 -1.69779601331956 0.462237121290593 -3.67299798116433 0.000239721378025222 0.0181992599529868 2.03025408121129
chr2_208790788_208791527 16.1636732639644 -1.47662756783938 0.415478590362338 -3.5540400927798 0.000379361376410209 0.0182011824363871 3.21032312158849
chr2_71586280_71586858 17.9422950073963 1.5311607661458 0.417868303739116 3.66421849287172 0.000248094935870188 0.018298321381512 2.08689201670649
chr12_120699804_120700623 34.7251993419208 0.911070763504681 0.25925914446122 3.51413164383468 0.000441194105478094 0.0183078075677436 3.70337183587796
chr14_91575533_91576702 12.3788447418505 -1.75929361995567 0.481225923482186 -3.6558579538386 0.000256323265497805 0.0183078075677436 2.14759276684533
chr2_30401404_30402290 42.517992412537 -0.82973670953613 0.236619094064848 -3.50663463071467 0.000453811801162719 0.0183078075677436 3.80212487314066
chr5_176300592_176301917 33.116723241409 -1.05181477463682 0.286265117593916 -3.67426804731718 0.000238532221810345 0.0183078075677436 2.00084961859523
chr7_133597703_133598563 13.0601068599249 1.54745589630948 0.421262385714576 3.67337780154421 0.000239365172523878 0.0183078075677436 2.00974094846241
chr1_8949281_8950847 30.048369990893 -1.04017192573699 0.292252374697544 -3.5591564544633 0.000372047857286106 0.0183733612902724 3.10381958166976
chr13_114523691_114525095 69.0877805634889 -0.670809198323667 0.194543562543796 -3.44811819806504 0.000564506943063562 0.0183931115506069 4.70110458766979
chr4_142249861_142250769 17.8170162970643 -1.41215353386763 0.390458797774277 -3.61665185140481 0.000298438270552814 0.0185035553465517 2.46879439729965
chr10_9110995_9111461 11.2296406385892 2.11073816574195 0.535500267818358 3.94161925322866 8.09333787321451e-05 0.0185172378417122 0.668554825406737
chr20_14306592_14307412 12.1833746753413 -1.77511462765046 0.48419177129836 -3.66613960185753 0.000246239536939737 0.0185392914233758 2.03025408121129
chr9_140348649_140349506 14.3326360071955 -1.6092270240613 0.445982685140062 -3.60827242330253 0.000308242731678577 0.018570278912626 2.53548204302281
chr17_37370130_37370579 17.2430700572104 -1.42976625052343 0.38958855872897 -3.66993901255219 0.000242608344056679 0.018657619306044 1.98404309212961
chr5_146373417_146374442 34.875608174622 0.983310841242083 0.281900511772542 3.4881484785508 0.000486377902952395 0.018657619306044 3.97653780172579
chr8_144523146_144524118 30.7092670384229 -1.11246222593851 0.30333284870744 -3.66746374709803 0.000244968269069697 0.0186631047458608 2.00084961859523
chr1_185497430_185497877 12.4744287805418 -1.66835898845462 0.457195476658305 -3.64911525513954 0.000263145031280346 0.0186652133357595 2.14759276684533
chr19_58838066_58839160 97.8992158240759 0.605309296818818 0.179470855251858 3.37274425961456 0.000744230425301039 0.0186779803766946 6.06136244800336
chr2_136498989_136500327 96.1770622221327 0.564766113301067 0.16744993928755 3.37274600220209 0.000744225715573023 0.0186779803766946 6.06136244800336
chr20_31123865_31125121 23.1744215704962 -1.10749799167979 0.32138110327049 -3.44605821689419 0.000568827801686498 0.0187075625659288 4.61913023642943
chr5_153008326_153009249 58.9469639598589 0.673934907721181 0.1996554352591 3.37548991264171 0.000736843932195252 0.0187075625659288 5.98549523606804
chr17_73584354_73586620 39.6293312525251 -0.8572568830192 0.245955453374809 -3.48541522969541 0.000491373887547894 0.0187588318093308 3.97653780172579
chr8_18903952_18904829 14.4216798519594 -1.52196391467408 0.422322812647797 -3.60379280752553 0.000313607083913129 0.0187640504713975 2.53548204302281
chr1_203062950_203063495 19.9227253381648 1.40144248542029 0.402146903152047 3.48490184665285 0.000492317599768728 0.0187642760516128 3.97653780172579
chr14_105433464_105434455 55.762837093411 0.744517928247932 0.220902795486384 3.37034181305244 0.000750749958744591 0.0187642760516128 6.06136244800336
chr20_62693980_62695295 59.9911225417684 -0.679987721342732 0.20182029815303 -3.36927319781844 0.000753666874306841 0.0188243058396967 6.06136244800336
chr1_247170801_247171847 88.499308127188 0.559530008830383 0.165954571272138 3.37158539557701 0.000747368649009148 0.0188358011109386 5.98549523606804
chr10_80853436_80854238 13.3067936366542 -1.58148398816043 0.43336358343797 -3.64932368247041 0.000262931634547151 0.0188358011109386 2.11177262594611
chr11_64109553_64110665 36.713349897068 -0.951709806027983 0.259841690658993 -3.66265245432449 0.000249617102407224 0.0188358011109386 2.00084961859523
chr16_448021_448713 14.3929106294308 -1.45973311238218 0.404418545673736 -3.6094613563044 0.000306833477253233 0.0188358011109386 2.4552908645588
chr3_87039486_87040962 67.906655013678 0.649263355590473 0.18577105924269 3.49496502973738 0.000474123871736887 0.0188358011109386 3.80512312704137
chr6_15148166_15149291 22.6652020988267 -1.13104734226447 0.324798109052418 -3.48230888894102 0.000497109912234641 0.0188358011109386 3.97653780172579
chr8_29883600_29884046 11.2333136317906 -1.86217057798015 0.48957556554941 -3.80364280617313 0.000142583734440433 0.0188358011109386 1.14286505828528
chr1_16543514_16544408 27.2635024403943 -1.03554156864889 0.297400375389134 -3.48197801463407 0.000497724554879477 0.0188433665119697 3.97653780172579
chr11_71229834_71231141 16.6654905110782 -1.39695353071735 0.382634788683095 -3.65087956462406 0.000261343774981211 0.0188433665119697 2.08689201670649
chr11_77898907_77900403 110.729630566249 0.526513885040308 0.153218278554084 3.43636470797741 0.00058957673184823 0.0188578335651563 4.70110458766979
chr11_65429962_65431623 55.8056738685162 -0.713440166840062 0.211951032877264 -3.36606128856753 0.000762497647574646 0.0188771323075864 6.06136244800336
chr19_2049253_2051689 74.7468357263781 -0.631452603814612 0.187593377065796 -3.36607087996042 0.00076247113472237 0.0188771323075864 6.06136244800336
chr9_98272929_98273939 61.9536291703617 0.686789611734476 0.200625824345214 3.42323633548156 0.000618802510198507 0.0188771323075864 4.92301184571865
chr1_178994519_178995968 100.166336346175 0.538770055999865 0.160091310374282 3.36539225483418 0.000764349126930779 0.0188862476828145 6.06136244800336
chr19_3284511_3286135 21.3362421213583 -1.30587577879964 0.375248943610183 -3.48002519670306 0.000501366627882132 0.0188862476828145 3.97653780172579
chr22_21391999_21392440 13.0240159028128 -1.70960316194581 0.46728717082108 -3.6585707220291 0.000253625755970086 0.0188862476828145 2.00974094846241
chr5_172226952_172227653 73.6039714794196 0.613673703607163 0.182355704711304 3.36525640685988 0.000764725581145761 0.0188862476828145 6.06136244800336
chr1_236545709_236546839 18.7517392202778 -1.26269169839003 0.364322026100124 -3.46586702952462 0.00052852459908075 0.018902488265802 4.18162701614218
chr5_108744893_108746529 146.203184487662 0.555304809045818 0.159073541817077 3.49086845431768 0.000481453240798685 0.018909990888049 3.80512312704137
chr1_11850722_11851594 23.613786553513 -1.12591191063111 0.323675901059707 -3.47851633978589 0.000504197698063316 0.0189113883362086 3.97653780172579
chr12_115593327_115594345 24.8474705382842 1.06439643111028 0.309311323243582 3.44118158995449 0.000579179695150085 0.0189113883362086 4.57310336377556
chr2_20724716_20725583 21.444904092842 -1.17057370370936 0.337825962860684 -3.46501995819691 0.000530192130890948 0.0189113883362086 4.18162701614218
chr1_167768972_167769328 13.5723849293529 1.70450662735239 0.466732789032549 3.65199674718702 0.000260209181736876 0.0189371256925802 2.03025408121129
chr1_224320487_224321067 18.4441725796912 1.39213697146429 0.401257535467734 3.46943508448137 0.00052155408857672 0.0189371256925802 4.05324556093947
chr10_24551914_24552545 8.58788890278694 -2.4723467825797 0.59060607637868 -4.18611809370296 2.83765750415355e-05 0.0189371256925802 0.220700175320364
chr10_74087935_74088477 17.7688017142657 -1.35905475003273 0.37732852329493 -3.60178111679742 0.000316044417198545 0.0189371256925802 2.46879439729965
chr11_61686869_61687767 17.4354744608 -1.47551461762494 0.403331262769035 -3.65831948531568 0.000253874456441594 0.0189371256925802 1.98404309212961
chr19_3606164_3607256 19.2226385107254 -1.22130509292684 0.352780052483192 -3.4619448699839 0.000536286995994456 0.0189371256925802 4.1856268371571
chr19_3738195_3738992 14.4685249020387 -1.53740747476901 0.427049418576155 -3.60006923764223 0.000318132457580547 0.0189371256925802 2.47854629202711
chr20_18859541_18860622 22.6685386038707 1.13241048984287 0.32581808395124 3.47559127507587 0.000509728500402793 0.0189371256925802 3.97653780172579
chr3_120574929_120575290 10.7906372625188 2.02549987337184 0.515684149526694 3.92779160505686 8.57294445899196e-05 0.0189371256925802 0.666253516014717
chr4_96560225_96561247 22.200186622176 -1.15120367468521 0.331172329955137 -3.47614691976579 0.000508673538303154 0.0189371256925802 3.97653780172579
chr4_159592098_159593979 100.953909581947 0.574584564540397 0.164772953563996 3.48712911987242 0.000488235578305037 0.0189371256925802 3.80512312704137
chr5_83707413_83708068 17.8196085177981 1.49493404500405 0.409946205939806 3.64665905756318 0.000265672052235044 0.0189371256925802 2.08689201670649
chr5_98477154_98477901 18.0846531536989 1.31335288413495 0.373812886811502 3.51339648918315 0.000442416755720704 0.0189371256925802 3.45232701566818
chr5_175934645_175935983 25.3887428695509 -1.15132345385378 0.331319347761108 -3.47496595545613 0.000510918188312023 0.0189371256925802 3.97653780172579
chr6_97345006_97346233 46.8443705605682 0.840564098322677 0.240930244971783 3.48882764146577 0.000485143860382863 0.0189371256925802 3.80212487314066
